geoid,white,black,nativeam,asian,pacislander,other,children,youngAdult,adult,elderly,ownerOcc,renterOcc,citizenUS,citizenPR,citizenAbroad,citizenNaturalized,notCitizen,single,married,separated,marriedOther,widowed,divorced,bus,train,ferry,taxi,bicycle,walked,otherTravel,homeworker,privateVehicle,carpool,subwayTram,1990_1999,1980_1989,1970_1979,1960_1969,1950_1959,1940_1949,pre_1939,2000_later,detatched_1,attached_1,2_unit,3to4_unit,5to9_unit,10to19_unit,20to49_unit,50plus_unit,mobile,hoursWk
25009204200,0.7854350956593293,0.06295001028594939,0.027566344373585683,0.0026743468422135365,0.0,0.12137420283892203,0.11005965850648015,0.16766097510800246,0.5875334293355277,0.13474593704998972,0.38913043478260867,0.6108695652173913,0.8187615716930673,0.005965850648014812,0.00720016457519029,0.12137420283892203,0.046698210244805596,0.47001584068793845,0.2649920796560308,0.017651052274270197,0.01946141661009278,0.07716677981443766,0.15071283095723015,0.034062387952671205,0.0,0.0,0.006453926138400861,0.012190749372534958,0.14162782359268555,0.01254930082466834,0.0494801003944066,0.562567228397275,0.1333811401936178,0.04768734313373969,0.005875440658049354,0.05444575009792401,0.04896200548374462,0.04857030943987466,0.030160595377986682,0.013317665491578536,0.782608695652174,0.016059537798668234,0.08343125734430082,0.05601253427340384,0.2589110849980415,0.3352918135526831,0.12260086173129651,0.06267136701919311,0.06110458284371328,0.0199764982373678,0.0,36.0
25009204300,0.4992115341293084,0.1446271682811444,0.006082451002478036,0.02275287226852895,0.0,0.3273259743185402,0.23473755350304124,0.10723135841405722,0.5176841630997973,0.1403469249831043,0.2544861337683524,0.7455138662316476,0.7226852894796125,0.007208830817751746,0.010587970263572877,0.14214913268754223,0.11736877675152062,0.5505737923672271,0.20496397117694154,0.06164931945556445,0.058713637576728046,0.0429677074993328,0.08113157192420603,0.10214797136038187,0.0,0.0,0.0,0.005727923627684964,0.1198090692124105,0.07064439140811456,0.0964200477326969,0.5050119331742243,0.05489260143198091,0.045346062052505964,0.00255885363357216,0.05373592630501536,0.04452405322415558,0.02098259979529171,0.019447287615148412,0.07215967246673491,0.7139201637666326,0.07267144319344933,0.05373592630501536,0.036335721596724664,0.1187308085977482,0.3075742067553736,0.20777891504605936,0.10491299897645855,0.08597748208802457,0.0849539406345957,0.0,34.2
25009204400,0.8815828622433799,0.031240702171972626,0.0044629574531389465,0.025290092234454033,0.0,0.057423385897054445,0.1258554001785183,0.03927402558762273,0.6456411782207676,0.18922939601309136,0.5794902912621359,0.4205097087378641,0.8928890211246653,0.0020827134781315083,0.01457899434692056,0.05772091639393038,0.03272835465635228,0.3572152754308888,0.46299425481581613,0.006421088205474822,0.014531936465021968,0.042244001351808044,0.1165934437309902,0.0,0.0,0.0,0.005288207297726071,0.0,0.088841882601798,0.0,0.047593865679534636,0.6451612903225806,0.08038075092543628,0.1327340031729244,0.013781697905181918,0.025909592061742006,0.025358324145534728,0.018191841234840134,0.04575523704520397,0.050165380374862185,0.8015435501653804,0.019294377067254686,0.2894156560088203,0.05402425578831312,0.21168687982359427,0.2613009922822492,0.13891951488423374,0.031422271223814774,0.013230429988974642,0.0,0.0,39.2
25009204500,0.8517322372284204,0.040516735173223725,0.015267175572519083,0.021432765707574866,0.0,0.07105108631826189,0.16412213740458015,0.07251908396946564,0.5751614797416325,0.1881972988843218,0.4675480769230769,0.5324519230769231,0.9213153258954786,0.008220786846741044,0.0,0.04022313564298297,0.030240751614797418,0.39081632653061227,0.430952380952381,0.011224489795918367,0.022108843537414966,0.04353741496598639,0.10136054421768707,0.0,0.0,0.0,0.005917159763313609,0.007530930607853685,0.05970952124798279,0.005917159763313609,0.10274341043571812,0.6288327057557827,0.04303388918773534,0.14631522323830015,0.07919169852539595,0.07536865101037685,0.042053522665210265,0.008192244675040962,0.04860731840524304,0.056253413435281265,0.6379027853631896,0.05243036592026215,0.24249044238121245,0.010922992900054615,0.17312943746586565,0.1316220644456581,0.10595303113052977,0.09284543965046423,0.09557618787547788,0.1474604041507373,0.0,39.4
25009204600,0.8757802746566792,0.04369538077403246,0.0,0.009155222638368706,0.0,0.07136912193091968,0.1319184352892218,0.06949646275488972,0.6437786100707449,0.15480649188514356,0.5911151405258386,0.40888485947416137,0.8472742405326675,0.031210986267166042,0.016229712858926344,0.09092800665834373,0.01435705368289638,0.34541120381406437,0.46197854588796183,0.03146603098927295,0.018593563766388557,0.06054827175208582,0.08200238379022647,0.022332506203473945,0.0,0.0,0.0,0.038638780574264446,0.034384969868840834,0.0,0.11627082594824531,0.6398440269408011,0.02694080113434952,0.12158808933002481,0.012411347517730497,0.0425531914893617,0.020833333333333332,0.01773049645390071,0.08377659574468085,0.10283687943262411,0.7030141843971631,0.016843971631205674,0.40824468085106386,0.07402482269503546,0.29654255319148937,0.17819148936170212,0.027039007092198582,0.009308510638297872,0.006648936170212766,0.0,0.0,38.5
25009204701,0.7993311036789298,0.06086956521739131,0.005183946488294315,0.04013377926421405,0.0,0.09448160535117058,0.17876254180602005,0.13110367892976588,0.49782608695652175,0.19230769230769232,0.5447216890595009,0.45527831094049903,0.7834448160535117,0.032107023411371234,0.005518394648829431,0.1505016722408027,0.028428093645484948,0.37864460204885736,0.40543735224586286,0.013593380614657211,0.017927501970055163,0.0797872340425532,0.10460992907801418,0.005705229793977813,0.004120443740095087,0.0,0.004754358161648178,0.0,0.043423137876386686,0.0,0.014896988906497623,0.7673534072900159,0.12076069730586371,0.038985736925515053,0.12842712842712842,0.24386724386724387,0.21608946608946608,0.0689033189033189,0.07683982683982683,0.020923520923520924,0.09451659451659451,0.15043290043290045,0.2554112554112554,0.19264069264069264,0.05772005772005772,0.09632034632034632,0.018037518037518036,0.049783549783549784,0.08297258297258298,0.24242424242424243,0.00468975468975469,36.8
25009204702,0.8405527092066449,0.04812917248874398,0.0,0.04968172643999379,0.0,0.06163639186461729,0.18211457848160223,0.11457848160223567,0.5685452569476789,0.13476168296848315,0.5951612903225807,0.40483870967741936,0.8200589970501475,0.008228535941623972,0.015370284117373078,0.06738084148424157,0.08896134140661388,0.32729577975004526,0.47328382539395036,0.006339431262452454,0.023184205759826118,0.042202499547183484,0.1276942582865423,0.03338391502276176,0.0,0.0,0.019726858877086494,0.010369246332827516,0.0139099645928174,0.011886697015680323,0.06423874557410217,0.7020738492665655,0.09155285786545271,0.05285786545270612,0.03494837172359015,0.017871326449563147,0.20214455917394758,0.17116759332803813,0.10762509928514694,0.016282764098490866,0.40984908657664815,0.04011119936457506,0.5917394757744241,0.013105639396346307,0.0778395552025417,0.1358220810166799,0.04646544876886418,0.013899920571882446,0.11437648927720413,0.006751389992057188,0.0,38.1
25009205100,0.6318021201413427,0.10830388692579505,0.0021201413427561835,0.03851590106007067,0.0,0.21925795053003533,0.25530035335689044,0.12031802120141342,0.4687279151943463,0.15565371024734984,0.801948051948052,0.19805194805194806,0.7111307420494699,0.0017667844522968198,0.0,0.1254416961130742,0.16166077738515902,0.3006505576208178,0.47444237918215615,0.01370817843866171,0.024163568773234202,0.08178438661710037,0.10525092936802974,0.058885383806519455,0.0,0.0,0.0,0.0,0.011216263582194182,0.022082018927444796,0.02909218366631616,0.6319663512092534,0.2057483350858745,0.04100946372239748,0.07755521314843349,0.08885464817668208,0.03389830508474576,0.1864406779661017,0.07909604519774012,0.06420133538777606,0.44170518746789933,0.02824858757062147,0.7185413456599897,0.03954802259887006,0.1391884951206985,0.00667693888032871,0.0,0.026194144838212634,0.060092449922958396,0.009758602978941962,0.0,38.7
25009205200,0.5212233549582947,0.1592215013901761,0.0,0.05301204819277108,0.00778498609823911,0.258758109360519,0.25319740500463395,0.07025023169601483,0.5664504170528267,0.11010194624652456,0.5337331334332833,0.4662668665667166,0.5911028730305838,0.02075996292863763,0.017238183503243742,0.1577386468952734,0.21316033364226136,0.3738601823708207,0.39420154313771333,0.02408230067804536,0.03951367781155015,0.05564648117839607,0.11269581482347439,0.08826990976853669,0.003923107100823852,0.0,0.012553942722636328,0.0,0.022754021184778345,0.03334641035700275,0.05178501373087485,0.6594743036484896,0.03766182816790899,0.0902314633189486,0.0576171875,0.05224609375,0.02685546875,0.0556640625,0.05810546875,0.05615234375,0.693359375,0.0,0.42919921875,0.06396484375,0.1806640625,0.2060546875,0.0068359375,0.078125,0.0244140625,0.0107421875,0.0,37.1
25009205300,0.8245269107888916,0.010813467682477268,0.0,0.03956746129270091,0.0,0.1250921602359302,0.20914229540427623,0.12115999016957484,0.549520766773163,0.12017694765298599,0.8238596491228071,0.17614035087719299,0.8124846399606783,0.00860162202015237,0.010567707053330056,0.0739739493733104,0.09437208159252888,0.31632348552670847,0.5135780364070427,0.019098776484631454,0.01939719486720382,0.05580423754103253,0.07579826917338107,0.02043369474562135,0.0,0.0,0.0,0.0,0.010425354462051709,0.01834862385321101,0.0237698081734779,0.816930775646372,0.07339449541284404,0.03669724770642202,0.005171299288946348,0.027795733678086618,0.03555268261150614,0.12540400775694893,0.2501616031027796,0.13380736910148675,0.3988364576599871,0.023270846800258566,0.8842921784098254,0.013574660633484163,0.0491273432449903,0.012281835811247576,0.0,0.014221073044602456,0.026502908855850032,0.0,0.0,36.8
25009205400,0.916440359306455,0.017547524545644455,0.002297890119072488,0.013578441612701065,0.0,0.05013578441612701,0.18216001671192814,0.0925423020681011,0.5466889492375183,0.17860873198245247,0.8665872543180465,0.13341274568195355,0.9049509087110925,0.0,0.003133486526007938,0.06475872153749739,0.02715688322540213,0.31386685892814226,0.528478731074261,0.007209805335255948,0.008651766402307137,0.06248497957221821,0.07930785868781542,0.0044826298094882335,0.0,0.0,0.0,0.0,0.0033619723571161747,0.005976839745984311,0.03997011580127008,0.8434815091520359,0.06761299962644751,0.035113933507657825,0.05924170616113744,0.129739336492891,0.050355450236966824,0.08767772511848342,0.1895734597156398,0.1415876777251185,0.11729857819905214,0.2245260663507109,0.8672985781990521,0.005924170616113744,0.0071090047393364926,0.00533175355450237,0.0,0.010071090047393365,0.05154028436018957,0.046800947867298576,0.005924170616113744,38.6
25009205500,0.43080144679230914,0.10298876832286312,0.0,0.0759565962307253,0.0,0.3902531886541024,0.3123929183323815,0.07043594136683799,0.5172282505235104,0.09994288977727013,0.46229307173513184,0.5377069282648682,0.6582905006662859,0.02379592613744527,0.002474776318294308,0.15229392727964972,0.16314486959832478,0.4954728370221328,0.31086519114688127,0.011066398390342052,0.01232394366197183,0.0306841046277666,0.13958752515090544,0.09924343569203382,0.0,0.0,0.0035603026257231864,0.0,0.03337783711615487,0.023141967067200713,0.05651980418335559,0.636849132176235,0.11927013796172675,0.028037383177570093,0.02751196172248804,0.06638755980861244,0.09928229665071771,0.05203349282296651,0.037679425837320576,0.08492822966507177,0.6214114832535885,0.01076555023923445,0.22547846889952153,0.02033492822966507,0.2583732057416268,0.2852870813397129,0.10586124401913875,0.011961722488038277,0.03349282296650718,0.05921052631578947,0.0,38.1
25009205600,0.6436480186480187,0.12121212121212122,0.0,0.04108391608391608,0.0,0.19405594405594406,0.2698135198135198,0.09353146853146853,0.4976689976689977,0.13898601398601398,0.48552821997105644,0.5144717800289436,0.8004079254079254,0.015442890442890442,0.009906759906759906,0.13082750582750582,0.043414918414918416,0.3561430793157076,0.3608087091757387,0.027216174183514776,0.03732503888024884,0.08009331259720062,0.13841368584758942,0.060927152317880796,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.8231788079470199,0.0814569536423841,0.01456953642384106,0.030239099859353025,0.12025316455696203,0.11040787623066103,0.14135021097046413,0.1631504922644163,0.0808720112517581,0.2721518987341772,0.08157524613220815,0.4648382559774965,0.18565400843881857,0.057665260196905765,0.0035161744022503515,0.04781997187060478,0.02531645569620253,0.1090014064697609,0.10618846694796062,0.0,37.1
25009205700,0.6037932471863277,0.16152563568153397,0.0,0.0664860358482701,0.0,0.1681950812838683,0.1794497707378074,0.10025010421008754,0.6140058357649021,0.106294289287203,0.7472808701215611,0.2527191298784389,0.64568570237599,0.028553563984993747,0.005002084201750729,0.14943726552730305,0.1713213839099625,0.3709637663298003,0.4069509489770767,0.015035740695094897,0.0606359378851368,0.04313532166625585,0.10327828444663545,0.029675638371290544,0.0,0.0,0.0,0.0,0.027605244996549344,0.004140786749482402,0.06728778467908902,0.7066942719116632,0.147688060731539,0.016908212560386472,0.006184291898577613,0.011750154607297465,0.026592455163883734,0.029684601113172542,0.12492269635126778,0.1453308596165739,0.6128633271490415,0.04267161410018553,0.5306122448979592,0.039579468150896725,0.24737167594310452,0.1471861471861472,0.009894867037724181,0.025355596784168214,0.0,0.0,0.0,36.5
25009205800,0.4387947269303202,0.18213613128867367,0.02448210922787194,0.07452246435297283,0.0,0.2800645682001614,0.3626580575733118,0.08420769437718591,0.5036319612590799,0.04950228679042239,0.44798500468603564,0.5520149953139644,0.6018294323379069,0.025020177562550445,0.006725854183481302,0.15846112456281947,0.20796341135324187,0.3955399061032864,0.35837245696400627,0.015258215962441314,0.05829420970266041,0.05438184663536776,0.11815336463223787,0.1440514469453376,0.0,0.0,0.0077170418006430866,0.0,0.04244372990353698,0.05594855305466238,0.02829581993569132,0.617363344051447,0.08938906752411575,0.014790996784565916,0.04995617879053462,0.022787028921998246,0.007887817703768623,0.08851884312007012,0.049079754601226995,0.021034180543382998,0.6739702015775635,0.08676599474145487,0.25854513584574934,0.025416301489921123,0.2743207712532866,0.28659070990359337,0.04557405784399649,0.026292725679228746,0.06836108676599474,0.014022787028921999,0.0008764241893076249,36.3
25009205900,0.5515863689776733,0.08531139835487661,0.0,0.10505287896592244,0.0,0.2580493537015276,0.26415981198589894,0.09259694477085781,0.564042303172738,0.0792009400705053,0.6182212581344902,0.38177874186550975,0.6049353701527614,0.004935370152761457,0.0037602820211515863,0.21433607520564044,0.17203290246768507,0.3811342932706436,0.43726124008228034,0.025271818983250073,0.022039377020276227,0.033793711431090216,0.1004995592124596,0.04934359438660027,0.0,0.0,0.0,0.0,0.034404708012675415,0.02761430511543685,0.057039384336803986,0.6917157084653689,0.10049796287913083,0.039384336803983705,0.05206847360912981,0.008559201141226819,0.02781740370898716,0.024964336661911554,0.06847360912981455,0.009985734664764621,0.7532097004279601,0.05492154065620542,0.43509272467902993,0.052781740370898715,0.24251069900142652,0.21469329529243938,0.0442225392296719,0.0,0.0,0.010699001426533523,0.0,37.0
25009206000,0.2924242424242424,0.15303030303030302,0.0,0.10818181818181818,0.0,0.44636363636363635,0.23303030303030303,0.13303030303030303,0.546060606060606,0.08787878787878788,0.13951310861423222,0.8604868913857678,0.37727272727272726,0.02696969696969697,0.026363636363636363,0.20333333333333334,0.3660606060606061,0.43364140480591495,0.3035120147874307,0.03992606284658041,0.07689463955637708,0.051756007393715345,0.09426987060998152,0.09246392303580973,0.0,0.0,0.0,0.0,0.04863709246392304,0.09353287012292892,0.06413682522715125,0.5831106360235169,0.07963655799037947,0.03848209513629075,0.09306569343065693,0.041970802919708027,0.06386861313868614,0.025547445255474453,0.07481751824817519,0.025547445255474453,0.6040145985401459,0.07116788321167883,0.09397810218978102,0.020985401459854013,0.23448905109489052,0.12408759124087591,0.05018248175182482,0.19708029197080293,0.2545620437956204,0.024635036496350366,0.0,36.0
25009206100,0.23694029850746268,0.11940298507462686,0.0018656716417910447,0.09631529850746269,0.0,0.5454757462686567,0.25163246268656714,0.14482276119402984,0.5436100746268657,0.059934701492537316,0.18635724331926865,0.8136427566807314,0.40205223880597013,0.01935634328358209,0.025419776119402986,0.1814365671641791,0.37173507462686567,0.4659561870929544,0.36471284783895797,0.043516873889875664,0.04706927175843695,0.016577856719952634,0.06216696269982238,0.005732152162584679,0.0,0.0,0.023970818134445022,0.0,0.0969254820218864,0.10786868160500261,0.033871808233454925,0.491401771756123,0.1948931735278791,0.045336112558624284,0.048160535117056855,0.042140468227424746,0.18996655518394648,0.08160535117056857,0.02073578595317726,0.017391304347826087,0.5705685618729097,0.0294314381270903,0.06287625418060201,0.02274247491638796,0.12709030100334448,0.2983277591973244,0.08494983277591973,0.18394648829431437,0.12642140468227425,0.09364548494983277,0.0,36.7
25009206200,0.3004212299915754,0.131592249368155,0.002358887952822241,0.05930918281381634,0.008424599831508003,0.497893850042123,0.28239258635214826,0.13142375737152484,0.5368155012636899,0.0493681550126369,0.3273915626856803,0.6726084373143196,0.5048020219039595,0.0544229149115417,0.015838247683235045,0.1475989890480202,0.27733782645324345,0.4682610639248994,0.3144836835046938,0.04135002235136343,0.061019222172552526,0.027268663388466695,0.08761734465802413,0.08444902162718847,0.01888087881908685,0.003089598352214212,0.006179196704428424,0.0,0.035015447991761074,0.029522828698935806,0.05046343975283213,0.622382423618263,0.12941984208719534,0.02059732234809475,0.05872093023255814,0.04302325581395349,0.06569767441860465,0.00872093023255814,0.011627906976744186,0.0563953488372093,0.7459302325581395,0.009883720930232558,0.19127906976744186,0.005232558139534884,0.15930232558139534,0.4273255813953488,0.06046511627906977,0.09651162790697675,0.053488372093023255,0.006395348837209302,0.0,37.1
25009206300,0.38128286014721346,0.11230283911671925,0.002103049421661409,0.07150368033648791,0.0,0.432807570977918,0.29884332281808623,0.09884332281808622,0.5068349106203995,0.09547844374342797,0.47987851176917234,0.5201214882308276,0.6607781282860147,0.011566771819137749,0.0,0.11798107255520504,0.2096740273396425,0.5052304212609556,0.31523890302516255,0.012157195363302233,0.047780605032513426,0.034492507774950526,0.08510036754311563,0.0658882402001668,0.0,0.0037531276063386154,0.005421184320266889,0.0,0.10175145954962468,0.0408673894912427,0.06713928273561301,0.585487906588824,0.1134278565471226,0.01626355296080067,0.018982536066818528,0.07289293849658314,0.1108580106302202,0.09339407744874716,0.025816249050873197,0.06150341685649203,0.5785876993166287,0.037965072133637055,0.3447228549734245,0.0425208807896735,0.32422171602126043,0.25816249050873197,0.009111617312072893,0.0,0.0,0.01442672741078208,0.00683371298405467,36.2
25009206400,0.4679363969945833,0.13384588502533637,0.009785077756421458,0.05888520006989341,0.0,0.3295474401537655,0.23781233618731434,0.1207408701729862,0.5546042285514591,0.08684256508824044,0.5661467359907568,0.43385326400924323,0.6201293028132099,0.01380394897780884,0.023763760265594968,0.1481740345972392,0.19412895334614713,0.4639540026536931,0.3131357806280407,0.057938965059708095,0.03427686864219372,0.045112781954887216,0.08558160106147722,0.11381074168797954,0.0,0.0,0.013746803069053709,0.0,0.022698209718670075,0.02877237851662404,0.04699488491048593,0.6349104859335039,0.08919437340153452,0.049872122762148335,0.0074866310160427805,0.04385026737967915,0.04973262032085562,0.04438502673796792,0.058823529411764705,0.07914438502673797,0.7,0.016577540106951873,0.45294117647058824,0.011764705882352941,0.24331550802139038,0.18983957219251338,0.015508021390374332,0.031016042780748664,0.04973262032085562,0.0058823529411764705,0.0,37.5
