"GEO_ID","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1, detached","Margin of Error!!Total!!1, detached","Estimate!!Total!!1, attached","Margin of Error!!Total!!1, attached","Estimate!!Total!!2","Margin of Error!!Total!!2","Estimate!!Total!!3 or 4","Margin of Error!!Total!!3 or 4","Estimate!!Total!!5 to 9","Margin of Error!!Total!!5 to 9","Estimate!!Total!!10 to 19","Margin of Error!!Total!!10 to 19","Estimate!!Total!!20 to 49","Margin of Error!!Total!!20 to 49","Estimate!!Total!!50 or more","Margin of Error!!Total!!50 or more","Estimate!!Total!!Mobile home","Margin of Error!!Total!!Mobile home","Estimate!!Total!!Boat, RV, van, etc.","Margin of Error!!Total!!Boat, RV, van, etc.","Geographic Area Name"
"1400000US25009201100","1534","140","1106","146","37","34","103","59","105","59","74","36","67","42","42","35","0","127","0","127","0","127","Census Tract 2011, Essex County, Massachusetts"
"1400000US25009202101","776","72","546","97","16","26","130","65","62","42","22","26","0","127","0","127","0","127","0","127","0","127","Census Tract 2021.01, Essex County, Massachusetts"
"1400000US25009202102","2642","100","1124","148","237","72","345","132","200","99","66","46","12","19","233","99","425","107","0","127","0","127","Census Tract 2021.02, Essex County, Massachusetts"
"1400000US25009202200","2298","109","1699","151","76","59","335","125","96","84","0","127","0","127","47","73","45","28","0","127","0","127","Census Tract 2022, Essex County, Massachusetts"
"1400000US25009203100","2471","102","2230","129","27","28","127","95","27","31","0","127","0","127","60","59","0","127","0","127","0","127","Census Tract 2031, Essex County, Massachusetts"
"1400000US25009203200","1969","70","1569","101","77","40","57","47","82","60","54","48","18","22","85","54","27","41","0","127","0","127","Census Tract 2032, Essex County, Massachusetts"
"1400000US25009203301","1972","97","1235","136","94","57","193","108","334","106","60","46","0","127","12","20","44","58","0","127","0","127","Census Tract 2033.01, Essex County, Massachusetts"
"1400000US25009203302","2248","96","1141","145","200","79","252","116","218","88","326","128","57","40","40","37","14","25","0","127","0","127","Census Tract 2033.02, Essex County, Massachusetts"
"1400000US25009204101","1900","67","477","107","69","50","389","118","640","137","176","88","75","44","48","44","26","27","0","127","0","127","Census Tract 2041.01, Essex County, Massachusetts"
"1400000US25009204102","1966","63","690","108","392","97","152","66","106","55","217","75","21","26","67","34","321","87","0","127","0","127","Census Tract 2041.02, Essex County, Massachusetts"
"1400000US25009204200","2419","115","329","102","67","47","562","179","574","150","315","132","180","98","277","121","115","88","0","127","0","127","Census Tract 2042, Essex County, Massachusetts"
"1400000US25009204300","1724","86","59","44","120","68","35","32","520","127","506","128","237","82","118","59","129","59","0","127","0","127","Census Tract 2043, Essex County, Massachusetts"
"1400000US25009204400","1803","68","522","101","73","45","388","119","470","118","233","97","81","62","36","47","0","127","0","127","0","127","Census Tract 2044, Essex County, Massachusetts"
"1400000US25009204500","1775","84","411","102","13","21","234","103","260","115","177","103","208","91","277","97","195","62","0","127","0","127","Census Tract 2045, Essex County, Massachusetts"
"1400000US25009204600","2209","100","906","155","12","20","725","160","474","146","66","52","0","127","26","29","0","127","0","127","0","127","Census Tract 2046, Essex County, Massachusetts"
"1400000US25009204701","2561","128","611","111","497","110","98","68","376","118","145","88","58","63","217","109","559","170","0","127","0","127","Census Tract 2047.01, Essex County, Massachusetts"
"1400000US25009204702","2379","86","1112","145","52","63","331","120","380","149","117","107","138","82","228","135","21","27","0","127","0","127","Census Tract 2047.02, Essex County, Massachusetts"
"1400000US25009205100","2178","81","1563","127","28","32","297","124","95","77","60","69","35","29","100","49","0","127","0","127","0","127","Census Tract 2051, Essex County, Massachusetts"
"1400000US25009205200","2123","107","1088","156","133","117","408","140","176","88","54","55","159","101","88","50","17","27","0","127","0","127","Census Tract 2052, Essex County, Massachusetts"
"1400000US25009205300","1698","54","1364","117","40","49","214","90","51","54","0","127","29","32","0","127","0","127","0","127","0","127","Census Tract 2053, Essex County, Massachusetts"
"1400000US25009205400","1756","53","1728","59","0","127","28","24","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 2054, Essex County, Massachusetts"
"1400000US25009205500","1734","59","461","90","62","44","471","123","437","120","95","74","38","34","36","30","134","48","0","127","0","127","Census Tract 2055, Essex County, Massachusetts"
"1400000US25009205600","1632","53","685","117","266","95","88","52","137","87","126","73","0","127","196","99","134","56","0","127","0","127","Census Tract 2056, Essex County, Massachusetts"
"1400000US25009205700","1748","86","947","160","130","77","365","143","156","103","12","19","138","85","0","127","0","127","0","127","0","127","Census Tract 2057, Essex County, Massachusetts"
"1400000US25009205800","1255","64","314","103","44","32","294","137","438","119","74","46","59","38","32","24","0","127","0","127","0","127","Census Tract 2058, Essex County, Massachusetts"
"1400000US25009205900","1609","58","594","108","34","36","409","130","413","135","104","98","12","18","0","127","36","28","7","13","0","127","Census Tract 2059, Essex County, Massachusetts"
"1400000US25009206000","1202","51","151","67","31","45","199","82","242","89","134","74","190","92","237","85","18","29","0","127","0","127","Census Tract 2060, Essex County, Massachusetts"
"1400000US25009206100","1502","68","34","35","19","33","243","107","448","155","201","101","175","75","287","109","95","54","0","127","0","127","Census Tract 2061, Essex County, Massachusetts"
"1400000US25009206200","1787","87","181","73","129","80","392","142","702","155","154","87","116","64","113","55","0","127","0","127","0","127","Census Tract 2062, Essex County, Massachusetts"
"1400000US25009206300","1380","65","477","113","53","37","357","104","309","103","92","54","22","32","35","29","35","49","0","127","0","127","Census Tract 2063, Essex County, Massachusetts"
"1400000US25009206400","2086","89","810","118","58","38","612","160","401","126","17","28","63","73","108","62","17","25","0","127","0","127","Census Tract 2064, Essex County, Massachusetts"
"1400000US25009206500","1251","45","276","100","0","127","387","122","430","128","65","49","61","51","19","22","13","20","0","127","0","127","Census Tract 2065, Essex County, Massachusetts"
"1400000US25009206600","2156","68","359","128","178","119","300","118","649","171","168","117","36","31","201","89","265","82","0","127","0","127","Census Tract 2066, Essex County, Massachusetts"
"1400000US25009206700","2169","98","282","107","48","38","429","169","270","141","320","120","249","109","271","109","300","94","0","127","0","127","Census Tract 2067, Essex County, Massachusetts"
"1400000US25009206800","1522","99","143","68","27","32","102","54","184","82","34","36","145","77","456","105","431","120","0","127","0","127","Census Tract 2068, Essex County, Massachusetts"
"1400000US25009206900","2709","80","168","107","55","57","71","60","410","175","207","113","284","98","500","140","1014","191","0","127","0","127","Census Tract 2069, Essex County, Massachusetts"
"1400000US25009207000","1089","41","42","34","79","56","98","61","141","80","26","36","161","85","137","64","405","87","0","127","0","127","Census Tract 2070, Essex County, Massachusetts"
"1400000US25009207100","1195","68","246","101","76","48","164","90","464","118","115","82","88","60","42","41","0","127","0","127","0","127","Census Tract 2071, Essex County, Massachusetts"
"1400000US25009207200","1160","101","150","56","15","26","87","54","301","116","30","36","156","78","100","72","321","79","0","127","0","127","Census Tract 2072, Essex County, Massachusetts"
"1400000US25009208101","1944","66","1168","140","23","26","533","146","118","70","49","37","43","45","0","127","0","127","10","14","0","127","Census Tract 2081.01, Essex County, Massachusetts"
"1400000US25009208102","1181","59","767","81","26","24","278","91","91","58","9","15","0","127","0","127","10","16","0","127","0","127","Census Tract 2081.02, Essex County, Massachusetts"
"1400000US25009208200","2222","95","1368","159","54","69","183","104","98","80","157","84","82","76","54","36","188","77","38","60","0","127","Census Tract 2082, Essex County, Massachusetts"
"1400000US25009208300","2711","96","2188","158","49","39","52","60","70","57","0","127","45","35","210","65","12","18","85","73","0","127","Census Tract 2083, Essex County, Massachusetts"
"1400000US25009208400","2287","74","1477","105","254","70","66","52","33","31","184","84","175","65","28","24","70","38","0","127","0","127","Census Tract 2084, Essex County, Massachusetts"
"1400000US25009209100","2339","97","2037","133","55","70","53","81","65","69","41","62","74","41","14","24","0","127","0","127","0","127","Census Tract 2091, Essex County, Massachusetts"
"1400000US25009209200","1979","77","1782","79","60","41","8","13","100","45","29","24","0","127","0","127","0","127","0","127","0","127","Census Tract 2092, Essex County, Massachusetts"
"1400000US25009210100","2521","71","2146","126","27","31","0","127","0","127","0","127","0","127","0","127","0","127","348","109","0","127","Census Tract 2101, Essex County, Massachusetts"
"1400000US25009210200","1971","61","1419","161","341","92","96","103","46","57","0","127","0","127","0","127","0","127","69","47","0","127","Census Tract 2102, Essex County, Massachusetts"
"1400000US25009210300","4404","140","1216","179","179","64","93","82","19","20","96","43","603","150","708","155","1302","154","162","72","26","42","Census Tract 2103, Essex County, Massachusetts"
"1400000US25009210400","2811","64","1573","152","201","97","162","91","304","126","311","125","180","76","66","39","14","24","0","127","0","127","Census Tract 2104, Essex County, Massachusetts"
"1400000US25009210500","2333","59","1904","143","188","96","111","69","12","19","0","127","0","127","0","127","90","39","28","38","0","127","Census Tract 2105, Essex County, Massachusetts"
"1400000US25009210600","1641","48","869","114","60","44","244","112","209","86","70","78","21","25","105","60","63","53","0","127","0","127","Census Tract 2106, Essex County, Massachusetts"
"1400000US25009210700","1737","72","524","97","55","29","399","112","274","112","201","94","143","64","141","67","0","127","0","127","0","127","Census Tract 2107, Essex County, Massachusetts"
"1400000US25009210800","2194","98","293","91","56","39","275","101","505","151","27","30","56","59","201","87","781","146","0","127","0","127","Census Tract 2108, Essex County, Massachusetts"
"1400000US25009210900","1617","82","855","124","69","65","258","104","175","94","51","61","69","68","36","30","104","47","0","127","0","127","Census Tract 2109, Essex County, Massachusetts"
"1400000US25009211100","1606","53","891","89","47","27","161","80","122","77","220","72","63","29","26","18","76","51","0","127","0","127","Census Tract 2111, Essex County, Massachusetts"
"1400000US25009211200","2879","128","1201","173","178","72","310","117","305","130","327","155","283","106","243","83","32","38","0","127","0","127","Census Tract 2112, Essex County, Massachusetts"
"1400000US25009211300","2591","84","2181","128","160","100","12","19","37","60","15","24","0","127","43","41","129","42","14","22","0","127","Census Tract 2113, Essex County, Massachusetts"
"1400000US25009211401","1309","66","534","69","19","21","30","35","0","127","64","63","89","64","279","111","194","77","100","55","0","127","Census Tract 2114.01, Essex County, Massachusetts"
"1400000US25009211402","2546","106","1586","148","347","87","164","74","39","29","116","64","67","33","108","56","28","32","91","46","0","127","Census Tract 2114.02, Essex County, Massachusetts"
"1400000US25009212100","2910","197","1881","167","256","79","109","77","157","102","144","104","0","127","47","37","316","124","0","127","0","127","Census Tract 2121, Essex County, Massachusetts"
"1400000US25009213100","2648","166","2535","164","17","20","33","27","31","23","21","24","0","127","11","17","0","127","0","127","0","127","Census Tract 2131, Essex County, Massachusetts"
"1400000US25009214100","2067","126","1791","139","26","31","113","72","69","49","50","35","0","127","0","127","18","29","0","127","0","127","Census Tract 2141, Essex County, Massachusetts"
"1400000US25009215101","1546","113","1210","124","47","43","11","18","0","127","11","17","0","127","212","82","55","55","0","127","0","127","Census Tract 2151.01, Essex County, Massachusetts"
"1400000US25009215102","1139","73","974","118","38","34","34","31","65","86","28","24","0","127","0","127","0","127","0","127","0","127","Census Tract 2151.02, Essex County, Massachusetts"
"1400000US25009216100","1377","169","1150","150","68","53","22","25","16","19","82","40","29","25","10","15","0","127","0","127","0","127","Census Tract 2161, Essex County, Massachusetts"
"1400000US25009217100","3012","103","1901","155","184","89","131","63","106","78","166","65","278","117","157","75","89","58","0","127","0","127","Census Tract 2171, Essex County, Massachusetts"
"1400000US25009217201","1887","70","1052","110","57","43","95","84","52","48","161","76","159","65","208","78","103","61","0","127","0","127","Census Tract 2172.01, Essex County, Massachusetts"
"1400000US25009217202","1510","59","1140","113","31","28","172","81","59","62","0","127","14","22","40","49","54","30","0","127","0","127","Census Tract 2172.02, Essex County, Massachusetts"
"1400000US25009217300","1959","95","673","122","144","75","318","102","372","136","212","106","54","40","111","91","66","36","9","15","0","127","Census Tract 2173, Essex County, Massachusetts"
"1400000US25009217400","2935","151","267","95","116","70","493","138","778","189","405","145","272","124","200","104","404","125","0","127","0","127","Census Tract 2174, Essex County, Massachusetts"
"1400000US25009217500","2783","123","1533","168","33","39","359","146","331","150","429","143","33","35","65","43","0","127","0","127","0","127","Census Tract 2175, Essex County, Massachusetts"
"1400000US25009217600","2794","134","2021","145","58","35","97","80","105","96","41","32","44","34","75","84","311","89","42","67","0","127","Census Tract 2176, Essex County, Massachusetts"
"1400000US25009218100","2306","149","1509","184","71","50","238","114","223","106","202","85","26","32","37","43","0","127","0","127","0","127","Census Tract 2181, Essex County, Massachusetts"
"1400000US25009220101","2653","193","1697","207","68","72","464","164","208","103","155","89","12","20","49","29","0","127","0","127","0","127","Census Tract 2201.01, Essex County, Massachusetts"
"1400000US25009220102","1557","120","1037","138","157","96","89","54","59","61","110","66","69","47","26","22","0","127","10","16","0","127","Census Tract 2201.02, Essex County, Massachusetts"
"1400000US25009221100","2132","95","1841","120","76","42","177","69","29","27","0","127","0","127","0","127","9","15","0","127","0","127","Census Tract 2211, Essex County, Massachusetts"
"1400000US25009221300","2589","105","1588","180","144","70","410","170","161","86","103","92","71","91","59","90","0","127","53","79","0","127","Census Tract 2213, Essex County, Massachusetts"
"1400000US25009221400","1449","94","402","119","8","14","615","140","323","93","69","50","0","127","23","36","9","14","0","127","0","127","Census Tract 2214, Essex County, Massachusetts"
"1400000US25009221500","1647","102","124","56","0","127","384","117","602","140","167","72","62","45","22","23","286","76","0","127","0","127","Census Tract 2215, Essex County, Massachusetts"
"1400000US25009221600","1094","56","366","102","87","56","255","89","235","80","42","36","74","63","0","127","35","18","0","127","0","127","Census Tract 2216, Essex County, Massachusetts"
"1400000US25009221700","1303","64","454","97","29","27","453","101","282","114","57","38","9","16","10","16","0","127","9","14","0","127","Census Tract 2217, Essex County, Massachusetts"
"1400000US25009221800","714","25","553","82","35","34","85","63","41","59","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 2218, Essex County, Massachusetts"
"1400000US25009221901","1451","148","1069","162","15","24","159","96","43","40","55","68","37","35","73","41","0","127","0","127","0","127","Census Tract 2219.01, Essex County, Massachusetts"
"1400000US25009221902","1713","108","1193","139","72","50","96","82","70","65","46","63","38","39","169","103","29","33","0","127","0","127","Census Tract 2219.02, Essex County, Massachusetts"
"1400000US25009222100","1527","126","1024","142","143","87","151","84","64","39","89","52","56","48","0","127","0","127","0","127","0","127","Census Tract 2221, Essex County, Massachusetts"
"1400000US25009223100","1865","100","1502","117","17","19","158","78","104","40","13","15","12","19","0","127","59","41","0","127","0","127","Census Tract 2231, Essex County, Massachusetts"
"1400000US25009223200","1774","104","711","118","111","53","250","85","227","80","309","121","135","88","31","17","0","127","0","127","0","127","Census Tract 2232, Essex County, Massachusetts"
"1400000US25009223300","2310","118","1660","145","265","105","84","73","26","29","25","16","94","92","67","53","89","48","0","127","0","127","Census Tract 2233, Essex County, Massachusetts"
"1400000US25009250100","1259","62","0","127","0","127","27","33","49","45","87","53","105","80","280","118","711","116","0","127","0","127","Census Tract 2501, Essex County, Massachusetts"
"1400000US25009250200","2009","98","496","109","186","87","650","134","590","151","66","51","0","127","0","127","9","13","12","20","0","127","Census Tract 2502, Essex County, Massachusetts"
"1400000US25009250300","714","37","51","53","46","30","289","105","253","90","48","48","27","23","0","127","0","127","0","127","0","127","Census Tract 2503, Essex County, Massachusetts"
"1400000US25009250400","1358","54","48","36","149","87","412","109","471","125","92","72","14","23","36","37","136","70","0","127","0","127","Census Tract 2504, Essex County, Massachusetts"
"1400000US25009250500","1155","66","83","55","72","50","241","99","599","133","64","64","64","60","0","127","32","46","0","127","0","127","Census Tract 2505, Essex County, Massachusetts"
"1400000US25009250600","1854","72","255","88","38","32","632","130","770","129","113","61","16","29","30","31","0","127","0","127","0","127","Census Tract 2506, Essex County, Massachusetts"
"1400000US25009250700","1735","63","173","85","123","58","463","130","683","151","185","88","86","81","22","23","0","127","0","127","0","127","Census Tract 2507, Essex County, Massachusetts"
"1400000US25009250800","2512","100","702","156","218","148","729","187","526","200","140","84","115","80","65","60","17","27","0","127","0","127","Census Tract 2508, Essex County, Massachusetts"
"1400000US25009250900","900","38","9","15","140","67","116","66","270","73","119","69","70","54","15","17","161","59","0","127","0","127","Census Tract 2509, Essex County, Massachusetts"
"1400000US25009251000","591","28","13","24","41","40","77","54","298","73","71","37","0","127","62","48","29","37","0","127","0","127","Census Tract 2510, Essex County, Massachusetts"
"1400000US25009251100","1348","80","18","22","29","25","93","64","335","110","151","71","147","81","56","40","504","103","15","24","0","127","Census Tract 2511, Essex County, Massachusetts"
"1400000US25009251200","604","61","33","29","47","51","51","46","51","39","226","56","101","61","75","59","20","24","0","127","0","127","Census Tract 2512, Essex County, Massachusetts"
"1400000US25009251300","1297","67","85","58","91","51","278","98","314","120","292","102","71","57","89","59","77","62","0","127","0","127","Census Tract 2513, Essex County, Massachusetts"
"1400000US25009251400","1634","68","393","111","214","97","416","129","400","139","154","98","57","64","0","127","0","127","0","127","0","127","Census Tract 2514, Essex County, Massachusetts"
"1400000US25009251500","2373","93","504","146","87","52","467","146","929","187","33","36","116","67","187","131","50","47","0","127","0","127","Census Tract 2515, Essex County, Massachusetts"
"1400000US25009251600","2103","96","235","96","127","69","602","143","791","150","139","93","157","78","0","127","30","37","22","34","0","127","Census Tract 2516, Essex County, Massachusetts"
"1400000US25009251700","2090","81","488","107","102","72","397","146","332","115","346","121","324","101","66","60","35","33","0","127","0","127","Census Tract 2517, Essex County, Massachusetts"
"1400000US25009251800","3059","137","1756","202","274","134","428","177","181","102","0","127","79","94","191","94","150","89","0","127","0","127","Census Tract 2518, Essex County, Massachusetts"
"1400000US25009252101","1483","79","728","94","38","30","177","77","91","43","10","17","200","85","20","22","219","69","0","127","0","127","Census Tract 2521.01, Essex County, Massachusetts"
"1400000US25009252102","1328","57","1290","65","15","21","11","19","5","9","0","127","7","12","0","127","0","127","0","127","0","127","Census Tract 2521.02, Essex County, Massachusetts"
"1400000US25009252201","1223","42","883","85","33","27","103","52","93","60","0","127","68","69","43","37","0","127","0","127","0","127","Census Tract 2522.01, Essex County, Massachusetts"
"1400000US25009252202","1108","32","1029","65","7","13","6","11","13","20","0","127","0","127","38","57","0","127","15","23","0","127","Census Tract 2522.02, Essex County, Massachusetts"
"1400000US25009252300","2870","115","816","144","250","113","600","184","478","150","148","85","168","125","274","114","136","74","0","127","0","127","Census Tract 2523, Essex County, Massachusetts"
"1400000US25009252400","1540","77","332","97","137","70","432","117","390","105","113","70","76","66","47","37","6","10","7","11","0","127","Census Tract 2524, Essex County, Massachusetts"
"1400000US25009252501","1503","82","755","118","72","46","241","104","287","120","39","31","11","17","38","36","60","96","0","127","0","127","Census Tract 2525.01, Essex County, Massachusetts"
"1400000US25009252502","1797","89","1443","97","29","27","90","58","28","45","43","47","95","69","48","52","11","17","10","16","0","127","Census Tract 2525.02, Essex County, Massachusetts"
"1400000US25009252601","2831","69","1596","160","380","118","152","91","67","58","109","76","183","87","293","130","51","41","0","127","0","127","Census Tract 2526.01, Essex County, Massachusetts"
"1400000US25009252602","1563","54","1177","108","72","50","18","26","15","25","44","35","112","58","114","66","11","18","0","127","0","127","Census Tract 2526.02, Essex County, Massachusetts"
"1400000US25009252603","1122","43","832","81","80","42","24","27","26","22","75","78","0","127","85","58","0","127","0","127","0","127","Census Tract 2526.03, Essex County, Massachusetts"
"1400000US25009253100","2353","80","982","119","156","86","420","133","316","130","203","90","0","127","149","84","127","61","0","127","0","127","Census Tract 2531, Essex County, Massachusetts"
"1400000US25009253201","1217","54","601","101","181","72","79","43","86","65","46","52","163","57","16","16","45","19","0","127","0","127","Census Tract 2532.01, Essex County, Massachusetts"
"1400000US25009253202","2506","96","724","130","401","134","181","116","78","49","358","117","583","144","132","50","49","46","0","127","0","127","Census Tract 2532.02, Essex County, Massachusetts"
"1400000US25009253203","1446","55","1132","82","8","11","68","49","0","127","41","46","17","22","90","53","90","45","0","127","0","127","Census Tract 2532.03, Essex County, Massachusetts"
"1400000US25009253204","1676","67","1486","105","15","23","55","68","0","127","0","127","0","127","58","61","62","55","0","127","0","127","Census Tract 2532.04, Essex County, Massachusetts"
"1400000US25009253205","1290","49","1263","54","6","10","21","21","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 2532.05, Essex County, Massachusetts"
"1400000US25009254100","2706","116","1367","129","157","73","238","108","70","57","177","93","251","107","170","71","276","111","0","127","0","127","Census Tract 2541, Essex County, Massachusetts"
"1400000US25009254200","2007","96","837","88","131","53","244","106","231","112","172","86","34","31","110","86","248","62","0","127","0","127","Census Tract 2542, Essex County, Massachusetts"
"1400000US25009254301","1348","49","1142","79","54","53","29","27","0","127","34","42","63","56","0","127","16","27","10","17","0","127","Census Tract 2543.01, Essex County, Massachusetts"
"1400000US25009254302","1729","65","1459","86","44","34","0","127","21","27","99","57","106","40","0","127","0","127","0","127","0","127","Census Tract 2543.02, Essex County, Massachusetts"
"1400000US25009254401","1125","37","938","83","7","11","55","77","41","39","0","127","16","25","11","18","57","46","0","127","0","127","Census Tract 2544.01, Essex County, Massachusetts"
"1400000US25009254402","2398","79","1817","125","109","78","75","100","0","127","97","59","35","39","50","41","215","97","0","127","0","127","Census Tract 2544.02, Essex County, Massachusetts"
"1400000US25009254403","1386","46","1143","73","29","26","75","56","55","53","48","39","6","10","30","22","0","127","0","127","0","127","Census Tract 2544.03, Essex County, Massachusetts"
"1400000US25009260100","2193","99","163","92","45","34","464","143","516","146","275","103","129","93","220","79","381","109","0","127","0","127","Census Tract 2601, Essex County, Massachusetts"
"1400000US25009260200","1667","76","181","81","60","42","267","106","276","99","353","109","146","85","0","127","384","67","0","127","0","127","Census Tract 2602, Essex County, Massachusetts"
"1400000US25009260301","1911","54","1312","114","57","58","276","92","148","83","64","53","22","26","11","18","21","18","0","127","0","127","Census Tract 2603.01, Essex County, Massachusetts"
"1400000US25009260302","1184","71","891","100","110","70","23","23","0","127","0","127","25","24","0","127","118","58","17","20","0","127","Census Tract 2603.02, Essex County, Massachusetts"
"1400000US25009260401","1690","49","802","116","345","88","52","53","28","33","174","100","137","78","139","74","13","22","0","127","0","127","Census Tract 2604.01, Essex County, Massachusetts"
"1400000US25009260402","2523","110","1453","150","449","153","42","40","135","80","142","70","116","76","157","96","18","26","11","17","0","127","Census Tract 2604.02, Essex County, Massachusetts"
"1400000US25009260500","1424","40","1081","93","74","36","206","88","52","38","0","127","11","18","0","127","0","127","0","127","0","127","Census Tract 2605, Essex County, Massachusetts"
"1400000US25009260600","1385","47","465","131","45","35","367","123","169","82","109","71","24","40","176","70","30","28","0","127","0","127","Census Tract 2606, Essex County, Massachusetts"
"1400000US25009260700","1835","43","813","122","356","88","294","90","174","87","16","23","78","43","91","63","13","20","0","127","0","127","Census Tract 2607, Essex County, Massachusetts"
"1400000US25009260800","2070","74","197","69","79","57","821","172","719","172","101","62","75","57","0","127","71","55","7","11","0","127","Census Tract 2608, Essex County, Massachusetts"
"1400000US25009260900","2126","79","734","121","358","113","325","138","338","154","58","50","106","92","111","65","96","83","0","127","0","127","Census Tract 2609, Essex County, Massachusetts"
"1400000US25009261000","1781","57","669","147","224","78","420","135","388","113","55","56","17","19","0","127","0","127","8","13","0","127","Census Tract 2610, Essex County, Massachusetts"
"1400000US25009261101","1631","118","1292","143","44","27","137","66","131","94","18","20","9","16","0","127","0","127","0","127","0","127","Census Tract 2611.01, Essex County, Massachusetts"
"1400000US25009261102","2127","63","678","100","541","120","67","49","38","48","266","89","397","97","114","72","26","23","0","127","0","127","Census Tract 2611.02, Essex County, Massachusetts"
"1400000US25009262100","2482","152","1593","151","249","116","202","106","118","90","27","30","19","29","31","28","0","127","243","68","0","127","Census Tract 2621, Essex County, Massachusetts"
"1400000US25009263100","1511","114","1363","78","64","47","28","29","46","58","0","127","10","16","0","127","0","127","0","127","0","127","Census Tract 2631, Essex County, Massachusetts"
"1400000US25009264100","2310","179","1734","121","180","97","145","106","87","83","70","49","26","30","10","15","58","23","0","127","0","127","Census Tract 2641, Essex County, Massachusetts"
"1400000US25009265101","1332","70","1038","82","60","66","56","45","118","66","26","23","25","21","0","127","9","14","0","127","0","127","Census Tract 2651.01, Essex County, Massachusetts"
"1400000US25009265102","1476","73","1282","84","40","30","39","46","0","127","0","127","48","33","67","25","0","127","0","127","0","127","Census Tract 2651.02, Essex County, Massachusetts"
"1400000US25009266100","1550","64","1212","94","34","26","32","28","89","60","22","36","35","43","99","67","0","127","27","21","0","127","Census Tract 2661, Essex County, Massachusetts"
"1400000US25009266200","2382","82","862","135","384","112","256","111","139","80","96","55","146","79","467","103","32","37","0","127","0","127","Census Tract 2662, Essex County, Massachusetts"
"1400000US25009266300","1700","62","745","105","88","57","221","71","130","76","114","77","106","65","129","63","167","60","0","127","0","127","Census Tract 2663, Essex County, Massachusetts"
"1400000US25009266400","1379","58","768","104","29","41","263","91","113","76","69","58","48","36","89","43","0","127","0","127","0","127","Census Tract 2664, Essex County, Massachusetts"
"1400000US25009267101","2671","134","1135","174","213","92","413","120","248","94","304","114","90","43","137","90","39","27","92","72","0","127","Census Tract 2671.01, Essex County, Massachusetts"
"1400000US25009267102","1892","118","1357","137","60","55","141","79","83","57","8","13","0","127","0","127","0","127","243","90","0","127","Census Tract 2671.02, Essex County, Massachusetts"
"1400000US25009268100","853","38","842","40","11","16","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 2681, Essex County, Massachusetts"
"1400000US25009268200","2691","136","1617","149","323","108","143","104","98","51","183","103","82","83","164","88","81","73","0","127","0","127","Census Tract 2682, Essex County, Massachusetts"
"1400000US25009268300","2254","98","563","150","452","131","233","101","277","128","388","124","92","73","32","36","217","73","0","127","0","127","Census Tract 2683, Essex County, Massachusetts"
"1400000US25009268400","2419","85","1143","181","350","115","392","129","324","125","63","45","0","127","0","127","88","37","59","76","0","127","Census Tract 2684, Essex County, Massachusetts"
"1400000US25009269100","2945","194","2336","243","210","117","245","127","69","103","75","38","0","127","0","127","0","127","10","18","0","127","Census Tract 2691, Essex County, Massachusetts"
"1400000US25009270100","2297","170","1803","147","114","86","78","66","60","46","86","44","142","72","14","22","0","127","0","127","0","127","Census Tract 2701, Essex County, Massachusetts"
"1400000US25009990100","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9901, Essex County, Massachusetts"
"1400000US25017300100","1093","74","1033","87","4","7","32","24","0","127","0","127","0","127","0","127","0","127","24","23","0","127","Census Tract 3001, Middlesex County, Massachusetts"
"1400000US25017301101","1483","81","1148","109","61","42","0","127","37","58","114","94","0","127","79","50","44","28","0","127","0","127","Census Tract 3011.01, Middlesex County, Massachusetts"
"1400000US25017301102","1782","82","1620","96","10","15","0","127","48","58","0","127","17","20","87","64","0","127","0","127","0","127","Census Tract 3011.02, Middlesex County, Massachusetts"
"1400000US25017310100","2630","145","18","30","0","127","48","43","111","69","200","110","156","85","329","103","1768","204","0","127","0","127","Census Tract 3101, Middlesex County, Massachusetts"
"1400000US25017310200","2366","107","1029","184","80","71","675","213","263","132","182","142","80","86","34","41","23","29","0","127","0","127","Census Tract 3102, Middlesex County, Massachusetts"
"1400000US25017310300","2520","107","879","159","184","115","546","188","249","136","192","125","346","145","67","58","57","40","0","127","0","127","Census Tract 3103, Middlesex County, Massachusetts"
"1400000US25017310400","1234","89","554","130","64","50","229","109","181","111","206","104","0","127","0","127","0","127","0","127","0","127","Census Tract 3104, Middlesex County, Massachusetts"
"1400000US25017310500","1203","78","438","106","70","48","294","113","305","111","48","59","20","32","14","21","0","127","14","23","0","127","Census Tract 3105, Middlesex County, Massachusetts"
"1400000US25017310601","2234","59","1042","114","214","93","15","25","18","28","141","95","700","171","52","48","34","39","0","127","18","28","Census Tract 3106.01, Middlesex County, Massachusetts"
